Document;Topic;Name;Top_n_words;Probability;Representative_document
interlocuteur matin téléphone agréable souriant disponible question satisfaction;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
agréable compétent;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
correctement dossier jai lire commentaire preuve minimum volonté bon entendeur;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8799263165685685;False
accueil matin après-midi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8330978821266973;False
serviable;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.5037585261440994;False
bon accueil bon écoute besoin;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8979295212646267;False
rendez-vous jamais accès libre besoin photocopie bien dommage accueil conseiller correct;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
recruteur accueil service personnel pole emploi montbrison bon qualité;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
agent extraordinaire image directeur adjoint;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6189389864511249;False
conseillé top;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7384202968872797;False
grand bravo Monsieur téléphone matin sujet actualisation grand professionnalisme grand efficacité travail bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7466340969131774;False
bonjour lire avis pôle emploi pôle cluse avis vraiment dur détresse grand difficulté lorsqu’ pôle emploi place élément compte paranoïa pôle emploi mal vrai fois problème administration français faire institution pôle emploi réglementation chose personnel personnel incompétent hautain stylo métier besoin qualification conseiller conseiller pôle choix métier aide demandeur objectif bien sûr compte grand difficulté cœur chance france aide professionnel accompagner pays travailleur emploi non chance allocation remplacement rien avis exemple chemin rien pôle emploi besoin part pôle pole carte agence proximité attention lit vraiment temps image pôle emploi personnel oeil bon continuation;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
chef entreprise appel pôle emploi 1ere fois autant écoute professionnalisme particulièrement mme;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel sympathique efficace;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.2591942597170877;False
éntretien obligatoire;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8449046805288791;False
jai etai mal acceullie tre bien gen travail dieu reponce pause question domaine competence pausible remerci aide;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
accueillant serviable;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9730510342409292;False
conseiller écoute disponible;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
accueil rapide;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.32167623437054643;False
nearby;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
celer bien cap emploi côté mission local pôle emploi cap emploi ensembl;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bien anthony grand démarche;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7755609292921356;False
rien part accueil conseiller écoute bloc pôle emploi partout ....;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
secteur primordial recherche emploi formation .ce professionnel rendez ensembl section domaine;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
grand personnel efficace aimable mal contre;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
pôle emploi sympathique écout personnellement resort content personnel accueil disponible agréable;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
chômeur conseiller tre sympa fois rdv heure;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5901510284006999;False
personnel tre gentil;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
fois agence conseiller bon conseil écout marche personnel ordinateur document;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bon conseil bon écoute service pol bourgoin jallieu service téléphonique 3949;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
beaucoup suisse rsa chômage temps contrôle;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.13337864243774802;False
agence efficace part conseiller attentif humain réponse question délai nombre chômeur info histoire malheureusement recherche emploi effectif pole augmentent surement maximum pression énorme nombre demandeur emploi face offre aide bâtiment celer problématique orientation filière emploi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
agence bon conseiller écoute réactif bon conseil rassurant travail;1;1_réactif_écoute_personnel_conseiller;réactif - écoute - personnel - conseiller - bon - accueil - conseil - disponible - top - agent;0.23513654086041255;False
franchement beaucoup agence pôle emploi périer particulier demande pdu1 jus tête partout écoute plaisir;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bon accueil femme ravissant écoute efficace;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon accueil explication information suite déménagement dossier département mieux bon jour dossier;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bon conseiller garde grâce pol emploi;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
excellent agence tre ecoute professionnel;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
Monsieur conseiller réponse question competance rare pole emploi;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
facile accès parking bus loin;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.22685463388274663;False
réinscription rapide;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8733872173195266;False
bon accueil;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
part bon conseiller écoute pro compétent question attente mail ausdi bon accueil;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
rien bon accueil personnel sympa recherche solution conseiller disponible mail accueil rapidement;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel écoute réactif conseiller top;1;1_réactif_écoute_personnel_conseiller;réactif - écoute - personnel - conseiller - bon - accueil - conseil - disponible - top - agent;0.9826030787214205;False
rarement déçu accueil agréable efficace trop monde agence;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.749010260461725;False
moyen;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6861728784284276;False
bien agence pôle suite expérience professionnel mal confiance emploi mois;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9038372411639948;False
pôle emploi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6374551895406136;False
bon accueil conseiller chaleureux stephane agréablement gentillesse compréhension difficulté emploi grâce luire offre emploi Monsieur stephan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
équipe pôle emploi langon hier matin dossier csp journée message futur démarche regret pole langon pole cenon langoiran équipe langon compétence;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9105253007566827;False
bien accueillir bon équipe;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9001606945304549;False
equipe tre competent emploi tre rapidement;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.42470399053477587;False
bon accueil fois serviable étoile avis manque discrétion;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7591667016614496;False
tkl disposition jeune démarche appreciabl;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon accueil employé sympa;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5224197505109897;False
sympa personnel disponible;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8283504289969361;False
good and nice behavior the;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.908512979294427;False
vrai moment bonheur;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon expérience réactivité conseil professionnalisme monsieur rey melody fluide harmonieux mélodie n.b;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.613424257650122;False
mme blouin conseiller professionnalisme empathie amabilité disponibilité écoute échange excellent conseil confiance emploi partie grâce conseil marché emploi patient actif confiance beaucoup accueil place satisfaisant véritable problème agence parking heure quartier épreuve agence;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
employé aimable souriant écoute local calme bien agencer;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
accueil sympathique professionnel intervenant bon impression;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon accueil bon conseiller trop rdv arrêt bus 100 mètre;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.15588962234774661;False
bon accueil bon explication conseiller sympa;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
agence récent agréable conseiller écoute efficace;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
particulièrement mme conseiller écoute résolution problème efficacité professionnalisme grand;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5209094274983561;False
bien pôle emploi monde serviable côté humain désaccord crie accueil gentiment luire information dossier manque respect fier réponse zebauprès compétent mme castaing sabin 4498466;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
mme giusti marcilhac efficacité remarquable mise place statut suivi beaucoup;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
oeil fermé pol extrêmement gentil serviable bon continuation;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
personnel aimable écoute.enfin relation vraiment humain;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.18198660031511366;False
jamais problème agence;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
2016 fois local propre lumineux étage sombre sous-sol atelier conseiller conseiller gentil conciliant outil emploi rien métier bien évidemment emploi suite covid temps reconversion entrer pari région pari conseiller réinscription projet démarche conseiller moment avenir faire bien pôle emploi piat beaucoup conseil atelier outil emploi autonome petit broutille;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
conseillé agence écoute gentil bien expliqué bien conseiller conseiller actuel horrible défensive malaimabl étoile;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bonjour bien matin agence;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7253083733869189;False
agréable;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
structure recherche projet professionnel vue entrée formation emploi;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
equipe efficace;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
conseiller jamais problème;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bien bien francai râle arrêt contraire aide pôle emploi boulot cdd part bon;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
expérience fil temps accueil sympathique conseiller agréable énergique efficace essentiel fois écoute projet ... bon conseil lieu luire grand espace lumineux;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
adresse google emplacement pôle emploi realpanier correct agence côté rond point realpanier difficulté parking renaître char pied agence voie vert chemin canal;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
attention pôle grand rond point realpanier(rond point macdo auchan supermarché avenue alamandier face kia avignon;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
excellent service personnel aimable écoute;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.3578770046510905;False
agréablement surprise bon accueil prise charge rapide interlocuteur professionnel bienveillant;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.4313707223985835;False
étoile surprenant temps agence interlocuteur écoute création projet éventuel problème vrai pôle emploi anpe+assedic bien faisai face personnel jugeant cas actuellement;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
crise souriant prêt mieux service public disponible agence bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
accueil écoute monde réponse question conseiller disponible;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.912171772646528;False
personnellement accueille correct prise charge rapide conseiller professionnel compétent;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.08398261879674995;False
chaleureux geste sanitaire exelant;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7908937906378604;False
sourire;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6861728784284276;False
problème solution;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bien accueillir;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9725435098377584;False
conseiller ère écout agréable bon conseil;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
chose avis régulièrement fonction expérience vivre agence souci niveau aide temps réponse satisfaisant instant moyenne échange pôle emploi assiscle mitiger;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
pole emploi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6933476727582103;False
pole pareil époque monde ... oui autonome celer question présent rendez-vous bien suite faute pôle travail faute région celer;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
place where don' want ...;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
lieu propre conseiller écoute;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon accueil;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bon accueil conseiller pro;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
panne ordi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8471147183794359;False
bon expérience;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
general;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
correct.equipped with;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7178949319165063;False
accueil ...;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7885476330555923;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.6632275570410886;False
service entreprendre conseiller entreprendre camille travail formidable disponible bon solution problématique recrutement démarche cadre poei;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnellement mme perrin temps écoute clarté explication disponibilité habitude avis note félicitation rapidité réponse professionnalisme;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.618146101682888;False
accueil génial fois ordinateur suite;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon journée monde grand équipe pôle travail bien français personnel questionnaire visite;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon loyal service chu pôle emploi chance conseiller marie-sylvi adorable beaucoup marie sylvie!!;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
grand mot celer bien accueil atelier monde celer;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9797972365959579;False
pratique emploi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5760821392820564;False
entretien jeune conseiller 60ans projet formation prestation candidature départ partie jungle marché travail confiant déterminer bon accueil soutien;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel compétent;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
vraiment chouette agence;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
exécution envoi tâche document fonction charge dossier pôle haluchèr compose excellent élément place remise niveau nécessaire travail rigueur celer nécessaire répercussion pénalisante problematique dossier;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
pôle ordinateur contre imprimante;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel disponible ...;2;2_disponible_écoute_personnel_extrêmement;disponible - écoute - personnel - extrêmement - efficace - conseil -  -  -  - ;1.0;False
franchement équipe demarche aide papier bon continuation;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
jeudi 12/10/17 avis internet fermeture exceptionnel rien;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
pratique côté gare tram train bus;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.1996402372318129;False
bon service écoute efficace;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.36352135132748614;False
bon service réponse mail problématique;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6981112356157144;False
gentil monde;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6218346886142418;False
outa;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.4470738521029677;False
fantastique;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
tre bien ecoute professionnel attentif question système conseiller mieux;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
réponse efficace lendemain mini formation;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
pôle emploi argenton bon accueille facile accès;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7706509531461668;False
pôle emploi lannemezan place juillet résidence clartéa accès handicapé passage platane protocole sanitaire entrée port masque obligatoire;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
accueil rapide trop attente service qualité entreprend pôle emploi voit vraiment jour conseiller homme dévoué service sourir énormément vie compliqué;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
accueil sympa part problème rapidement respectueux temps pôle emploi;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
malheureusement accueil correct info demandé ....;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
accueil femme charmant;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bien attente personnel sympa;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
acceuil rapide trop attente;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9247763955807907;False
accueil agent professionnel;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
place garé;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7589352959222909;False
mal garer;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6710016176431757;False
confiance pôle emploi mauvais image france inscription affaire conseiller sympathique écoute solution cas vision pôle emploi totalement post regret diplôme poche 2007;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
système 3949 pourcent temps démarche administratif clair tomber adorable parfaitement compétent agence;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
avis vraiment décevant bon conseiller écoute cenon pôle conseiller téléphone place contraire écoute;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
horaire ouverture;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.642991014142187;False
tre bon accueil visite tre écoute suite;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon rendez-vous respect horaire indiqué bon gestion partie administratif conseiller écoute sensible sujet dév web oui bien rendez-vous facilement normal pareil partout nombre rendez-vous journée appel mail travail;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
vraiment efficacité compréhension aide conseiller détail étape fai bien humain genre structure;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9617652404142504;False
bon accueil respect horaire clair finalisation inscription conseiller prochain bon gestion partie administratif document perte document écoute robot banquier oui normal pareil partout;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
rendez-vous antenne extrêmement bien personnel sympathique disponible local désagréable ...;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
rencontre jour conseiller agréable beaucoup info compte pôle emploi job;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
équipe accueillant écoute serviable question top;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
